,max length of binary vectors
27136,54264.31027841664
27137,54266.31022525423
27138,54268.31022525423
27139,54270.310172095735
27140,54272.310172095735
27141,54274.31011894115
27142,54276.31011894115
27143,54278.31006579049
27144,54280.31006579049
27145,54282.310012643735
27146,54284.310012643735
27147,54286.30995950091
27148,54288.30995950091
27149,54290.30990636199
27150,54292.30990636199
27151,54294.30985322699
27152,54296.30985322699
27153,54298.3098000959
27154,54300.3098000959
27155,54302.30974696872
27156,54304.30974696872
27157,54306.309693845455
27158,54308.309693845455
27159,54310.309640726104
27160,54312.309640726104
27161,54314.30958761067
27162,54316.30958761067
27163,54318.30953449913
27164,54320.30953449913
27165,54322.309481391516
27166,54324.309481391516
27167,54326.3094282878
27168,54328.3094282878
27169,54330.30937518801
27170,54332.30937518801
27171,54334.309322092115
27172,54336.309322092115
27173,54338.30926900012
27174,54340.30926900012
27175,54342.30921591205
27176,54344.30921591205
27177,54346.30916282788
27178,54348.30916282788
27179,54350.30910974761
27180,54352.30910974761
27181,54354.309056671256
27182,54356.309056671256
27183,54358.3090035988
27184,54360.3090035988
27185,54362.30895053025
27186,54364.30895053025
27187,54366.30889746561
27188,54368.30889746561
27189,54370.30884440486
27190,54372.30884440486
27191,54374.30879134803
27192,54376.30879134803
27193,54378.30873829509
27194,54380.30873829509
27195,54382.308685246055
27196,54384.308685246055
27197,54386.30863220092
27198,54388.30863220092
27199,54390.30857915968
27200,54392.30857915968
27201,54394.30852612235
27202,54396.30852612235
27203,54398.30847308892
27204,54400.30847308892
27205,54402.30842005938
27206,54404.30842005938
27207,54406.308367033744
27208,54408.308367033744
27209,54410.308314012
27210,54412.308314012
27211,54414.30826099416
27212,54416.30826099416
27213,54418.30820798021
27214,54420.30820798021
27215,54422.30815497016
27216,54424.30815497016
27217,54426.30810196401
27218,54428.30810196401
27219,54430.30804896174
27220,54432.30804896174
27221,54434.307995963376
27222,54436.307995963376
27223,54438.30794296891
27224,54440.30794296891
27225,54442.30788997833
27226,54444.30788997833
27227,54446.30783699164
27228,54448.30783699164
27229,54450.30778400884
27230,54452.30778400884
27231,54454.30773102994
27232,54456.30773102994
27233,54458.30767805492
27234,54460.30767805492
27235,54462.3076250838
27236,54464.3076250838
27237,54466.307572116566
27238,54468.307572116566
27239,54470.307519153226
27240,54472.307519153226
27241,54474.307466193764
27242,54476.307466193764
27243,54478.307413238195
27244,54480.307413238195
27245,54482.30736028652
27246,54484.30736028652
27247,54486.30730733872
27248,54488.30730733872
27249,54490.30725439481
27250,54492.30725439481
27251,54494.30720145479
27252,54496.30720145479
27253,54498.30714851865
27254,54500.30714851865
27255,54502.307095586395
27256,54504.307095586395
27257,54506.30704265802
27258,54508.30704265802
27259,54510.30698973354
27260,54512.30698973354
27261,54514.306936812936
27262,54516.306936812936
27263,54518.30688389621
27264,54520.30688389621
27265,54522.306830983376
27266,54524.306830983376
27267,54526.30677807442
27268,54528.30677807442
27269,54530.306725169336
27270,54532.306725169336
27271,54534.30667226814
27272,54536.30667226814
27273,54538.30661937082
27274,54540.30661937082
27275,54542.306566477375
27276,54544.306566477375
27277,54546.30651358781
27278,54548.30651358781
27279,54550.30646070213
27280,54552.30646070213
27281,54554.30640782032
27282,54556.30640782032
27283,54558.30635494239
27284,54560.30635494239
27285,54562.30630206833
27286,54564.30630206833
27287,54566.306249198155
27288,54568.306249198155
27289,54570.30619633185
27290,54572.30619633185
27291,54574.30614346942
27292,54576.30614346942
27293,54578.30609061086
27294,54580.30609061086
27295,54582.30603775618
27296,54584.30603775618
27297,54586.30598490537
27298,54588.30598490537
27299,54590.30593205843
27300,54592.30593205843
27301,54594.30587921535
27302,54596.30587921535
27303,54598.305826376156
27304,54600.305826376156
27305,54602.30577354083
27306,54604.30577354083
27307,54606.305720709366
27308,54608.305720709366
27309,54610.30566788178
27310,54612.30566788178
27311,54614.30561505807
27312,54616.30561505807
27313,54618.30556223821
27314,54620.30556223821
27315,54622.30550942222
27316,54624.30550942222
27317,54626.305456610105
27318,54628.305456610105
27319,54630.30540380185
27320,54632.30540380185
27321,54634.30535099747
27322,54636.30535099747
27323,54638.305298196945
27324,54640.305298196945
27325,54642.30524540029
27326,54644.30524540029
27327,54646.3051926075
27328,54648.3051926075
27329,54650.30513981856
27330,54652.30513981856
27331,54654.3050870335
27332,54656.3050870335
27333,54658.3050342523
27334,54660.3050342523
27335,54662.304981474954
27336,54664.304981474954
27337,54666.30492870147
27338,54668.30492870147
27339,54670.30487593185
27340,54672.30487593185
27341,54674.304823166094
27342,54676.304823166094
27343,54678.3047704042
27344,54680.3047704042
27345,54682.30471764615
27346,54684.30471764615
27347,54686.30466489197
27348,54688.30466489197
27349,54690.30461214164
27350,54692.30461214164
27351,54694.30455939517
27352,54696.30455939517
27353,54698.30450665256
27354,54700.30450665256
27355,54702.304453913806
27356,54704.304453913806
27357,54706.3044011789
27358,54708.3044011789
27359,54710.304348447855
27360,54712.304348447855
27361,54714.30429572066
27362,54716.30429572066
27363,54718.30424299733
27364,54720.30424299733
27365,54722.30419027785
27366,54724.30419027785
27367,54726.30413756221
27368,54728.30413756221
27369,54730.30408485043
27370,54732.30408485043
27371,54734.30403214251
27372,54736.30403214251
27373,54738.303979438424
27374,54740.303979438424
27375,54742.303926738205
27376,54744.303926738205
27377,54746.30387404183
27378,54748.30387404183
27379,54750.3038213493
27380,54752.3038213493
27381,54754.303768660626
27382,54756.303768660626
27383,54758.303715975795
27384,54760.303715975795
27385,54762.303663294806
27386,54764.303663294806
27387,54766.30361061767
27388,54768.30361061767
27389,54770.30355794438
27390,54772.30355794438
27391,54774.30350527495
27392,54776.30350527495
27393,54778.30345260935
27394,54780.30345260935
27395,54782.30339994759
27396,54784.30339994759
27397,54786.303347289686
27398,54788.303347289686
27399,54790.303294635625
27400,54792.303294635625
27401,54794.3032419854
27402,54796.3032419854
27403,54798.30318933902
27404,54800.30318933902
27405,54802.303136696486
27406,54804.303136696486
27407,54806.303084057785
27408,54808.303084057785
27409,54810.30303142293
27410,54812.30303142293
27411,54814.30297879192
27412,54816.30297879192
27413,54818.302926164746
27414,54820.302926164746
27415,54822.30287354141
27416,54824.30287354141
27417,54826.30282092192
27418,54828.30282092192
27419,54830.302768306254
27420,54832.302768306254
27421,54834.30271569443
27422,54836.30271569443
27423,54838.30266308645
27424,54840.30266308645
27425,54842.30261048231
27426,54844.30261048231
27427,54846.302557881994
27428,54848.302557881994
27429,54850.302505285516
27430,54852.302505285516
27431,54854.30245269288
27432,54856.30245269288
27433,54858.30240010407
27434,54860.30240010407
27435,54862.30234751909
27436,54864.30234751909
27437,54866.30229493795
27438,54868.30229493795
27439,54870.302242360645
27440,54872.302242360645
27441,54874.302189787166
27442,54876.302189787166
27443,54878.30213721753
27444,54880.30213721753
27445,54882.30208465171
27446,54884.30208465171
27447,54886.30203208973
27448,54888.30203208973
27449,54890.30197953158
27450,54892.30197953158
27451,54894.30192697725
27452,54896.30192697725
27453,54898.301874426754
27454,54900.301874426754
27455,54902.301821880086
27456,54904.301821880086
27457,54906.301769337246
27458,54908.301769337246
27459,54910.30171679823
27460,54912.30171679823
27461,54914.30166426305
27462,54916.30166426305
27463,54918.30161173169
27464,54920.30161173169
27465,54922.30155920415
27466,54924.30155920415
27467,54926.30150668044
27468,54928.30150668044
27469,54930.30145416055
27470,54932.30145416055
27471,54934.30140164449
27472,54936.30140164449
27473,54938.30134913225
27474,54940.30134913225
27475,54942.30129662383
27476,54944.30129662383
27477,54946.301244119226
27478,54948.301244119226
27479,54950.301191618455
27480,54952.301191618455
27481,54954.3011391215
27482,54956.3011391215
27483,54958.30108662837
27484,54960.30108662837
27485,54962.301034139055
27486,54964.301034139055
27487,54966.30098165356
27488,54968.30098165356
27489,54970.300929171884
27490,54972.300929171884
27491,54974.300876694026
27492,54976.300876694026
27493,54978.30082421999
27494,54980.30082421999
27495,54982.30077174976
27496,54984.30077174976
27497,54986.300719283354
27498,54988.300719283354
27499,54990.30066682076
27500,54992.30066682076
27501,54994.300614361986
27502,54996.300614361986
27503,54998.300561907025
27504,55000.300561907025
27505,55002.300509455876
27506,55004.300509455876
27507,55006.30045700854
27508,55008.30045700854
27509,55010.300404565016
27510,55012.300404565016
27511,55014.30035212531
27512,55016.30035212531
27513,55018.300299689414
27514,55020.300299689414
27515,55022.30024725733
27516,55024.30024725733
27517,55026.300194829055
27518,55028.300194829055
27519,55030.300142404594
27520,55032.300142404594
27521,55034.30008998394
27522,55036.30008998394
27523,55038.300037567096
27524,55040.300037567096
27525,55042.29998515405
27526,55044.29998515405
27527,55046.29993274483
27528,55048.29993274483
27529,55050.2998803394
27530,55052.2998803394
27531,55054.29982793779
27532,55056.29982793779
27533,55058.299775539985
27534,55060.299775539985
27535,55062.29972314598
27536,55064.29972314598
27537,55066.29967075578
27538,55068.29967075578
27539,55070.29961836939
27540,55072.29961836939
27541,55074.2995659868
27542,55076.2995659868
27543,55078.29951360802
27544,55080.29951360802
27545,55082.29946123304
27546,55084.29946123304
27547,55086.29940886186
27548,55088.29940886186
27549,55090.299356494485
27550,55092.299356494485
27551,55094.29930413091
27552,55096.29930413091
27553,55098.29925177114
27554,55100.29925177114
27555,55102.29919941516
27556,55104.29919941516
27557,55106.299147062986
27558,55108.299147062986
27559,55110.29909471461
27560,55112.29909471461
27561,55114.29904237004
27562,55116.29904237004
27563,55118.29899002926
27564,55120.29899002926
27565,55122.29893769228
27566,55124.29893769228
27567,55126.298885359094
27568,55128.298885359094
27569,55130.29883302971
27570,55132.29883302971
27571,55134.29878070411
27572,55136.29878070411
27573,55138.29872838232
27574,55140.29872838232
27575,55142.29867606432
27576,55144.29867606432
27577,55146.29862375011
27578,55148.29862375011
27579,55150.29857143969
27580,55152.29857143969
27581,55154.29851913308
27582,55156.29851913308
27583,55158.29846683025
27584,55160.29846683025
27585,55162.298414531215
27586,55164.298414531215
27587,55166.298362235975
27588,55168.298362235975
27589,55170.29830994451
27590,55172.29830994451
27591,55174.298257656854
27592,55176.298257656854
27593,55178.29820537298
27594,55180.29820537298
27595,55182.298153092896
27596,55184.298153092896
27597,55186.2981008166
27598,55188.2981008166
27599,55190.29804854409
27600,55192.29804854409
27601,55194.297996275374
27602,55196.297996275374
27603,55198.29794401045
27604,55200.29794401045
27605,55202.2978917493
27606,55204.2978917493
27607,55206.29783949195
27608,55208.29783949195
27609,55210.29778723837
27610,55212.29778723837
27611,55214.29773498858
27612,55216.29773498858
27613,55218.297682742574
27614,55220.297682742574
27615,55222.297630500354
27616,55224.297630500354
27617,55226.29757826192
27618,55228.29757826192
27619,55230.297526027265
27620,55232.297526027265
27621,55234.297473796396
27622,55236.297473796396
27623,55238.297421569296
27624,55240.297421569296
27625,55242.29736934599
27626,55244.29736934599
27627,55246.29731712646
27628,55248.29731712646
27629,55250.29726491071
27630,55252.29726491071
27631,55254.297212698744
27632,55256.297212698744
27633,55258.29716049055
27634,55260.29716049055
27635,55262.29710828614
27636,55264.29710828614
27637,55266.2970560855
27638,55268.2970560855
27639,55270.29700388865
27640,55272.29700388865
27641,55274.29695169556
27642,55276.29695169556
27643,55278.29689950626
27644,55280.29689950626
27645,55282.29684732073
27646,55284.29684732073
27647,55286.29679513898
27648,55288.29679513898
27649,55290.296742961
27650,55292.296742961
27651,55294.296690786796
27652,55296.296690786796
27653,55298.29663861636
27654,55300.29663861636
27655,55302.2965864497
27656,55304.2965864497
27657,55306.29653428681
27658,55308.29653428681
27659,55310.2964821277
27660,55312.2964821277
27661,55314.29642997235
27662,55316.29642997235
27663,55318.296377820785
27664,55320.296377820785
27665,55322.296325672985
27666,55324.296325672985
27667,55326.29627352895
27668,55328.29627352895
27669,55330.296221388686
27670,55332.296221388686
27671,55334.29616925219
27672,55336.29616925219
27673,55338.29611711946
27674,55340.29611711946
27675,55342.2960649905
27676,55344.2960649905
27677,55346.29601286531
27678,55348.29601286531
27679,55350.29596074388
27680,55352.29596074388
27681,55354.29590862622
27682,55356.29590862622
27683,55358.295856512326
27684,55360.295856512326
27685,55362.295804402194
27686,55364.295804402194
27687,55366.295752295824
27688,55368.295752295824
27689,55370.29570019322
27690,55372.29570019322
27691,55374.29564809438
27692,55376.29564809438
27693,55378.2955959993
27694,55380.2955959993
27695,55382.29554390798
27696,55384.29554390798
27697,55386.295491820434
27698,55388.295491820434
27699,55390.29543973664
27700,55392.29543973664
27701,55394.2953876566
27702,55396.2953876566
27703,55398.29533558033
27704,55400.29533558033
27705,55402.29528350782
27706,55404.29528350782
27707,55406.29523143906
27708,55408.29523143906
27709,55410.295179374065
27710,55412.295179374065
27711,55414.29512731283
27712,55416.29512731283
27713,55418.295075255344
27714,55420.295075255344
27715,55422.295023201616
27716,55424.295023201616
27717,55426.29497115165
27718,55428.29497115165
27719,55430.294919105436
27720,55432.294919105436
27721,55434.29486706297
27722,55436.29486706297
27723,55438.29481502427
27724,55440.29481502427
